layer,auc_mean,auc_std,auc_oof
0,0.6602558139534883,0.0625036101355046,0.6641293315934464
1,0.6592403100775194,0.04909762364960218,0.6686965347252428
2,0.6439302325581395,0.056481120209214496,0.6550674206176598
3,0.6369689922480619,0.05279619773509012,0.6308539944903581
4,0.6353875968992249,0.04737351311235733,0.6375960562563433
5,0.6685658914728683,0.03821600074023144,0.6602145860519065
6,0.6384651162790698,0.052153236702545784,0.6426707264027838
7,0.6026356589147286,0.0510716183188321,0.6073655212411194
8,0.6310697674418605,0.053661183595241906,0.6250543714658547
9,0.6356666666666666,0.07402005844594158,0.6245469044512106
10,0.6372325581395348,0.05805225283010404,0.6390459620124691
11,0.6009612403100775,0.04727971988861217,0.5953313034652747
12,0.6109224806201551,0.054548434981296356,0.6036682615629985
13,0.6119767441860465,0.07680498726871056,0.6031607945483544
14,0.6040697674418605,0.08298865078361428,0.5936639118457301
15,0.5846899224806201,0.05811963483719212,0.5853994490358128
16,0.5703178294573643,0.034346093043099976,0.5714803537770043
17,0.5750387596899225,0.037795734110824535,0.5730027548209367
18,0.5712635658914729,0.048442279134945636,0.5720603160794548
19,0.5356821705426357,0.056595739235895386,0.5312454690445121
20,0.5422945736434108,0.09438701690273982,0.5363201391909527
21,0.5520077519379845,0.07044461372701855,0.5395824271422358
22,0.5399767441860465,0.06747098898716807,0.5240684355516891
23,0.535015503875969,0.07790179164356598,0.5388574742641727
24,0.5254031007751939,0.08148987350097028,0.52131361461505
25,0.5461395348837209,0.08271077930015627,0.5439321444106133
26,0.5038139534883721,0.10398050565445661,0.5105843120197188
27,0.537093023255814,0.08499513413220945,0.5416847904886183
28,0.5048837209302326,0.09370076597156093,0.5144265622734523
29,0.5210310077519379,0.0814094029948618,0.5281281716688415
30,0.5105038759689922,0.10314436334537379,0.5174713643613166
31,0.4778217054263566,0.0768991404100562,0.4815137016093954
