layer,auc_mean,auc_std,auc_oof
0,0.4160492894514654,0.09146798617373772,0.40336378135421197
1,0.4291383160223917,0.10545584772339801,0.4172103813252138
2,0.45713338023033734,0.10321870770576767,0.45041322314049587
3,0.46026618873854036,0.09964887411034987,0.45077569957952734
4,0.45797521624674753,0.07925345469459875,0.4466434681745687
5,0.46932357769436583,0.08577692317860848,0.4611425257358272
6,0.4658792390015372,0.09827076816339243,0.4529505582137161
7,0.4796669230948531,0.08110257135145295,0.47049441786283885
8,0.5264491769840725,0.08882568565858219,0.5215311004784688
9,0.5066365855378262,0.10435883939161314,0.4989125706829056
10,0.5569047235533038,0.11265325994604657,0.5463969841960273
11,0.535810944113871,0.1036407673182149,0.5234159779614325
12,0.5452683826491819,0.11027738846039761,0.533927794693345
13,0.5808848305156596,0.1042669433961104,0.5742351747136436
14,0.5666083690569985,0.10549538654503833,0.5590111642743222
15,0.56055645110361,0.11402398721856849,0.5531390459620126
16,0.5238288484844976,0.09505491906918426,0.5221835580687255
17,0.5178533646416483,0.11412925586883002,0.5241409308394955
18,0.5014267310191165,0.10487678097649362,0.5060896041757286
19,0.5171529351594909,0.115131940079462,0.5239234449760767
20,0.5055893410753032,0.11526593144080723,0.5117442366246194
21,0.5232822259827618,0.12678753119127992,0.5249383790053647
22,0.5262264275465557,0.13271083827402883,0.5165289256198347
23,0.514626399274217,0.10894847650402474,0.5103668261562999
24,0.49692283479759736,0.11036629508574258,0.4855009424387415
25,0.4812348045678595,0.0901089503860426,0.46897201681890677
26,0.46913834324229214,0.11056521510301622,0.46005509641873277
27,0.4725820899083466,0.11059057243835793,0.4668696534725243
28,0.4982687742800437,0.06968635668599764,0.49434536755110925
