layer,auc_mean,auc_std,auc_oof
0,0.5,0.0,0.5
1,0.7747334314652357,0.028791738796939616,0.7692754746222394
2,0.7704800678157515,0.01573507813769364,0.7623789228981015
3,0.8001207852952769,0.03476009298717312,0.7848411468423092
4,0.8051828015417438,0.03361651066294387,0.7918926772568772
5,0.7913956753019267,0.03207561695350863,0.778283611003487
6,0.7738946471156899,0.03320349806592499,0.7604416892677257
7,0.7655223335387581,0.01911393650104759,0.7560538550949244
8,0.776313957704559,0.031579919231801985,0.7638802789616428
9,0.7587258970630464,0.02573302659291502,0.7464161177838047
10,0.7694705552772094,0.03353088192051703,0.7553273924835335
11,0.7563610441599137,0.029255608992305667,0.7372142580395196
12,0.7613233948907594,0.02909772160099251,0.7448760170476559
13,0.7651407924775535,0.0349501104849732,0.7490313831848121
14,0.7590279916259104,0.04454193238136833,0.737659821774506
15,0.7635559365570876,0.049327061493247955,0.7456799690042619
16,0.7842169416201245,0.04087242329367996,0.7666117783804727
17,0.7812434393290244,0.046193181950311184,0.7686361875242155
18,0.7953116305894532,0.05024702416865334,0.7822452537776056
19,0.7813215954822894,0.059189570245743284,0.7687330492057343
20,0.8026527880063741,0.05126012912016648,0.7880278961642774
21,0.8030902971139,0.048327520286306845,0.7889674544750097
22,0.8047523757145185,0.05629652864695735,0.7877082526152654
23,0.7949975659427402,0.04676440545252105,0.7759976753196436
24,0.7802964897000357,0.04253571827194555,0.7614684230918248
25,0.7831661167159759,0.03755193127767174,0.7676675707090275
26,0.7948988742212932,0.0326207997598642,0.7806373498643936
27,0.8106487177533962,0.024870513122530292,0.7954087562960093
28,0.7974919484570147,0.032528774329935624,0.784938008523828
