layer,auc_mean,auc_std,auc_oof
0,0.64796875,0.064828248649155,0.6551610782380013
1,0.6415624999999999,0.07786233622732995,0.6551610782380013
2,0.6408333333333334,0.05126185499743239,0.6490795529257067
3,0.6839583333333333,0.058316961988391994,0.6816239316239315
4,0.683125,0.062153204529881885,0.6803090072320842
5,0.6527083333333333,0.06978264867110989,0.6522024983563444
6,0.67390625,0.06827495283065219,0.6854043392504932
7,0.6977083333333333,0.06129533469649675,0.7041420118343196
8,0.7171354166666666,0.08175862435394815,0.7192636423405655
9,0.7347916666666666,0.07204719710794523,0.7396449704142013
10,0.7633854166666667,0.07260715560562114,0.7662721893491125
11,0.7834895833333333,0.09682284662450401,0.7833662064431295
12,0.7694270833333334,0.09623607628364855,0.7769559500328731
13,0.77859375,0.08782683255908247,0.7874753451676529
14,0.7764062500000001,0.084769461158715,0.7746548323471399
15,0.7802604166666667,0.0868678179485297,0.7881328073635767
16,0.7852604166666668,0.07333577469894517,0.7984878369493753
17,0.8120833333333334,0.07952113625389864,0.8175542406311637
18,0.7955208333333332,0.0857941354671492,0.7958579881656805
19,0.7903645833333334,0.08010308300090581,0.7886259040105194
20,0.784375,0.08980592500869121,0.7843523997370152
21,0.8113541666666668,0.07991993606451124,0.8109796186719264
22,0.7953645833333333,0.09302969815915418,0.8034188034188033
23,0.7822395833333333,0.08961003720209644,0.7867357001972386
24,0.7968229166666667,0.09921791611635587,0.8048980933596318
25,0.8163020833333334,0.10860387892410253,0.8254437869822485
26,0.79421875,0.10330692076754698,0.8101577909270217
27,0.8087500000000001,0.0924248944338651,0.8183760683760684
28,0.7881770833333333,0.10934667291907985,0.7979947403024327
29,0.79328125,0.1024102439842649,0.8039119000657462
30,0.7883854166666666,0.11185623096747897,0.7978303747534518
31,0.7786979166666667,0.10935421429477597,0.7856673241288625
