clip,speaker,probe_r0,probe_r1,probe_r2,probe_r3,probe_r4,zeroshot
AVPEPUDEAC0001_readtext.wav,AVPEPUDEAC0001,0.0583030991256237,0.8599918484687805,0.3183971345424652,0.0495478697121143,0.032956376671791,0.377668308259606
AVPEPUDEAC0003_readtext.wav,AVPEPUDEAC0003,0.5995048880577087,0.4069375693798065,0.9996179342269896,0.0392652973532676,0.5212560296058655,0.484513672854697
AVPEPUDEAC0004_readtext.wav,AVPEPUDEAC0004,0.0390589945018291,0.0562079474329948,0.0018566471990197,0.9013505578041076,0.1416331082582473,0.3924547610605091
AVPEPUDEAC0005_readtext.wav,AVPEPUDEAC0005,0.0016312173102051,0.0564919784665107,0.0266218725591897,0.0725746601819992,0.0544538237154483,0.4379498627755758
AVPEPUDEAC0006_readtext.wav,AVPEPUDEAC0006,0.4125277400016784,0.0570331998169422,0.3569704294204712,0.0069631622172892,0.0369052439928054,0.5001468177201663
AVPEPUDEAC0007_readtext.wav,AVPEPUDEAC0007,0.8834394216537476,0.0038252011872828,0.6356357932090759,0.3208987712860107,0.5418067574501038,0.4226366517023748
AVPEPUDEAC0008_readtext.wav,AVPEPUDEAC0008,0.3921399712562561,0.2471619099378585,0.0944175943732261,0.0406755991280078,0.105010986328125,0.4533731357090474
AVPEPUDEAC0010_readtext.wav,AVPEPUDEAC0010,0.0027402550913393,0.0034516269806772,0.0174028296023607,0.0214181635528802,0.0057037840597331,0.3924237496334694
AVPEPUDEAC0011_readtext.wav,AVPEPUDEAC0011,0.819791316986084,0.6774219274520874,0.8407110571861267,0.1239316761493682,0.0961536765098571,0.4533693138149364
AVPEPUDEAC0012_readtext.wav,AVPEPUDEAC0012,0.0161901377141475,0.8577959537506104,0.9063680171966552,0.0532110929489135,0.5393452644348145,0.3630915839402941
AVPEPUDEAC0013_readtext.wav,AVPEPUDEAC0013,0.424956202507019,0.9973756074905396,0.5487008690834045,0.7909612059593201,0.0239189360290765,0.5157238921528982
AVPEPUDEAC0014_readtext.wav,AVPEPUDEAC0014,0.0040290378965437,0.0664144828915596,0.0011186565971001,0.0335443057119846,0.0007537007913924,0.4226457973737734
AVPEPUDEAC0015_readtext.wav,AVPEPUDEAC0015,0.0001804796775104,0.0003848687920253,0.0023921793326735,4.856286250287667e-05,0.0001406561059411,0.453397344806524
AVPEPUDEAC0016_readtext.wav,AVPEPUDEAC0016,0.1634329557418823,0.2081267833709716,0.0181743539869785,0.0742057487368583,0.0109300259500741,0.4226675232790792
AVPEPUDEAC0017_readtext.wav,AVPEPUDEAC0017,0.2106341123580932,0.2212032824754715,0.0096866693347692,0.096361868083477,0.7546098232269287,0.3924207605225263
AVPEPUDEAC0018_readtext.wav,AVPEPUDEAC0018,1.5330697351600977e-06,0.000350695598172,3.0613813578384e-05,3.261751771788113e-05,1.820766738092061e-05,0.3487677341199848
AVPEPUDEAC0019_readtext.wav,AVPEPUDEAC0019,0.0018191273557022,1.9759756469284184e-05,0.0007962074596434,0.0006176402093842,0.0015087317442521,0.3776617723423107
AVPEPUDEAC0020_readtext.wav,AVPEPUDEAC0020,0.0047526727430522,0.0003143402573186,0.0320271328091621,0.0044337990693748,0.001515268231742,0.3776525834985024
AVPEPUDEAC0021_readtext.wav,AVPEPUDEAC0021,0.0134937819093465,2.7177913580089808e-05,8.315286686411127e-05,5.448738738778047e-05,6.243547977646813e-05,0.4379093213096708
AVPEPUDEAC0022_readtext.wav,AVPEPUDEAC0022,0.0022256930824369,0.0113985696807503,0.0039677727036178,0.0175533648580312,0.0032734787091612,0.577639684051743
AVPEPUDEAC0023_readtext.wav,AVPEPUDEAC0023,0.0736074522137641,0.0001033177541103,0.0060446136631071,0.0025012611877173,0.0019580882508307,0.3776924956141621
AVPEPUDEAC0024_readtext.wav,AVPEPUDEAC0024,0.0022000933531671,0.0054534450173377,0.0101065076887607,0.6297864317893982,0.0174837280064821,0.4226399473964058
AVPEPUDEAC0025_readtext.wav,AVPEPUDEAC0025,0.2011143118143081,0.0531615577638149,0.3441235423088074,0.3303438723087311,0.369977593421936,0.3346785224076376
AVPEPUDEAC0026_readtext.wav,AVPEPUDEAC0026,0.2107455730438232,0.0315280854701995,0.883438229560852,0.5369198322296143,0.0287879798561334,0.4226398923599176
AVPEPUDEAC0027_readtext.wav,AVPEPUDEAC0027,0.7925358414649963,0.9656007289886476,0.6594265103340149,0.7187126278877258,0.9629948735237122,0.5157197931772411
AVPEPUDEAC0028_readtext.wav,AVPEPUDEAC0028,0.9823130965232848,0.9999878406524658,0.9997302889823914,0.9999959468841552,0.997676432132721,0.651486010370227
AVPEPUDEAC0029_readtext.wav,AVPEPUDEAC0029,3.3789641747716814e-05,6.6338984652247746e-06,0.0027494898531585,3.887817456416087e-06,3.633050437201746e-05,0.3924288819407492
AVPEPUDEAC0030_readtext.wav,AVPEPUDEAC0030,1.982919229703839e-06,2.4542487153667025e-06,3.049494523565955e-07,0.0004742896999232,1.10611574655195e-06,0.39247759230031
AVPEPUDEAC0031_readtext.wav,AVPEPUDEAC0031,0.0016387002542614,0.0005884991260245,7.109811576810898e-06,0.0031076285522431,6.23170672042761e-06,0.5623704382123431
AVPEPUDEAC0033_readtext.wav,AVPEPUDEAC0033,3.1835975278227124e-06,1.5151616025832482e-05,0.0002065102744381,6.930438303243136e-07,0.0002598696155473,0.6225488086964504
AVPEPUDEAC0034_readtext.wav,AVPEPUDEAC0034,0.0017409304855391,0.0014943890273571,0.000129576321342,5.4972733778413385e-06,0.0020189390052109,0.5775776382056378
AVPEPUDEAC0035_readtext.wav,AVPEPUDEAC0035,2.534422947064741e-07,1.0260739458090029e-07,3.733394180471805e-07,3.430182573538332e-07,2.5752520116384403e-08,0.6792678467655145
AVPEPUDEAC0037_readtext.wav,AVPEPUDEAC0037,0.1673074066638946,0.0015553982229903,0.0190418306738138,6.171935183374444e-06,8.947766616529408e-08,0.6225995945867708
AVPEPUDEAC0039_readtext.wav,AVPEPUDEAC0039,0.0411832220852375,0.003809395013377,0.0008366354159079,0.0007472449215129,0.0006367999594658,0.6655528834224727
AVPEPUDEAC0040_readtext.wav,AVPEPUDEAC0040,0.001075810752809,1.7963619029615074e-05,1.771684219420422e-05,4.969038400304271e-06,0.0005561750149354,0.5468942169576408
AVPEPUDEAC0041_readtext.wav,AVPEPUDEAC0041,1.661560236243531e-05,9.752210644364824e-06,0.0009246569243259,3.4519473501859466e-06,6.4799067331478e-05,0.5777905370650516
AVPEPUDEAC0042_readtext.wav,AVPEPUDEAC0042,9.691216109786184e-05,3.0895193049218506e-05,1.1252179774601243e-06,4.138807526032906e-06,8.707390952622518e-05,0.6225951062428978
AVPEPUDEAC0043_readtext.wav,AVPEPUDEAC0043,0.0543688163161277,0.0832561030983924,0.003089370438829,0.0025204194243997,0.1066298186779022,0.6225673258948708
AVPEPUDEAC0044_readtext.wav,AVPEPUDEAC0044,0.0001257760741282,0.0027356357313692,0.0002137556293746,8.029278978938237e-05,6.194626621436328e-05,0.7312112325524577
AVPEPUDEAC0045_readtext.wav,AVPEPUDEAC0045,7.624732916156063e-07,1.7361121251724398e-07,2.904646180468262e-06,3.0158953450154513e-06,1.1485209370221128e-06,0.6225612484897253
AVPEPUDEAC0046_readtext.wav,AVPEPUDEAC0046,1.6621863323962316e-05,5.540019628824666e-06,1.1216063285246491e-05,3.693331564136315e-06,0.0052015334367752,0.4689271391936344
AVPEPUDEAC0047_readtext.wav,AVPEPUDEAC0047,0.0002423157566227,0.0020464239642024,0.0006466074264608,0.0011022372636944,0.0006878917920403,0.5927844812262507
AVPEPUDEAC0048_readtext.wav,AVPEPUDEAC0048,0.0049090590327978,1.3661074262927286e-06,0.0013587187277153,0.0002611265808809,4.480771309545162e-09,0.4845151470654664
AVPEPUDEAC0049_readtext.wav,AVPEPUDEAC0049,7.221305168059189e-06,2.8758548069163226e-05,1.366862761642551e-05,4.027549221063964e-05,5.480426921167236e-07,0.6226505821613962
AVPEPUDEAC0050_readtext.wav,AVPEPUDEAC0050,3.173353979946114e-05,1.2328799130045807e-05,2.1243386072455905e-06,0.0006504574557766,1.9633698684629053e-05,0.7058690986738724
AVPEPUDEAC0051_readtext.wav,AVPEPUDEAC0051,0.000240826033405,0.0001185791697935,0.0011212971294298,0.0003714132180903,0.0016857930459082,0.4226356231522551
AVPEPUDEAC0052_readtext.wav,AVPEPUDEAC0052,0.0046683051623404,0.0003922375035472,0.2385820597410202,0.0009883835446089,0.3011720478534698,0.5468646961488487
AVPEPUDEAC0053_readtext.wav,AVPEPUDEAC0053,0.0001021431089611,9.675965202404768e-07,5.077919240648043e-07,1.0556547636042525e-07,2.0049149007661526e-09,0.422613346278833
AVPEPUDEAC0054_readtext.wav,AVPEPUDEAC0054,9.532723765914852e-07,3.723193628957233e-07,2.670963276940608e-11,6.051475764934366e-08,5.937409591760812e-11,0.3487882262413247
AVPEPUDEAC0057_readtext.wav,AVPEPUDEAC0057,1.1978836766957104e-07,2.6638090844244292e-08,2.65578393054966e-07,1.2267842919300165e-07,1.0588994570071009e-07,0.3924620425609254
AVPEPUDEA0001_readtext.wav,AVPEPUDEA0001,0.8963747024536133,0.4237071275711059,0.9657863974571228,0.8124186992645264,0.9958608746528624,0.5469041052826968
AVPEPUDEA0002readtext.wav,AVPEPUDEA0002,0.9932489395141602,0.9983920454978944,0.9997130036354064,0.9986612796783448,0.9991592168807985,0.4689953574077901
AVPEPUDEA0003_readtext.wav,AVPEPUDEA0003,0.9999998807907104,1.0,0.9999997615814208,0.9999996423721312,1.0,0.5623550488083189
AVPEPUDEA0005_readtext.wav,AVPEPUDEA0005,0.9999995231628418,1.0,0.9999994039535522,0.9999997615814208,0.9999998807907104,0.6654969479238626
AVPEPUDEA0006_readtext.wav,AVPEPUDEA0006,0.9995396137237548,0.9997445940971376,0.999975085258484,0.999920129776001,0.9999732971191406,0.3924501928450082
AVPEPUDEA0007_readtext.wav,AVPEPUDEA0007,0.9999628067016602,0.9998071789741516,0.9792319536209106,0.999970555305481,0.9999672174453736,0.4075792558642617
AVPEPUDEA0008_readtext.wav,AVPEPUDEA0008,0.9500768184661864,0.9972928166389464,0.9738621711730956,0.9760662317276,0.9937534928321838,0.4533976414641659
AVPEPUDEA0009_readtext.wav,AVPEPUDEA0009,0.9997864365577698,0.999996781349182,0.9999688863754272,1.0,0.999756395816803,0.5001391201270691
AVPEPUDEA0010_readtext.wav,AVPEPUDEA0010,0.6685259342193604,0.6161079406738281,0.3695565164089203,0.8620393872261047,0.7394837141036987,0.437968788033165
AVPEPUDEA0011_readtext.wav,AVPEPUDEA0011,0.6684020161628723,0.2569840848445892,0.0538047887384891,0.3940947651863098,0.0029112799093127,0.4226262373260275
AVPEPUDEA0013_readtext.wav,AVPEPUDEA0013,0.9989134073257446,0.2979119420051574,0.9883488416671752,0.941819667816162,0.9996377229690552,0.5313535180319955
AVPEPUDEA0014_readtext.wav,AVPEPUDEA0014,0.9999998807907104,1.0,1.0,1.0,1.0,0.4379708133274759
AVPEPUDEA0015_readtext.wav,AVPEPUDEA0015,0.9998992681503296,0.9999836683273317,0.9999278783798218,0.9999854564666748,0.9999871253967284,0.4844884358311258
AVPEPUDEA0016_readtext.wav,AVPEPUDEA0016,1.0,0.9999998807907104,0.9999982118606568,0.9999984502792358,1.0,0.4845281841320794
AVPEPUDEA0017_readtext.wav,AVPEPUDEA0017,0.9702346324920654,0.9891709685325624,0.7069873213768005,0.9612165689468384,0.6364579796791077,0.5623586164250576
AVPEPUDEA0020_readtext.wav,AVPEPUDEA0020,0.997745931148529,0.9424806833267212,0.1595502346754074,0.9999810457229614,0.9996157884597778,0.4845721459861944
AVPEPUDEA0021_readtext.wav,AVPEPUDEA0021,0.9710206985473632,0.9999923706054688,0.9991427659988404,0.9988002777099608,0.9990249872207642,0.4074762623290041
AVPEPUDEA0022_readtext.wav,AVPEPUDEA0022,0.0027505503967404,0.8107309341430664,0.9502471685409546,0.5240846276283264,0.458091139793396,0.4688730436198114
AVPEPUDEA0023_readtext.wav,AVPEPUDEA0023,0.9958708882331848,0.9737300276756288,0.998830020427704,0.0067377258092164,0.9952593445777892,0.500127393570165
AVPEPUDEA0024_readtext.wav,AVPEPUDEA0024,0.9982119798660278,0.9999567270278932,0.9594137072563172,0.995008111000061,0.9997907280921936,0.6225805113292006
