clip,speaker,probe_r0,probe_r1,probe_r2,probe_r3,probe_r4,zeroshot
300,300,2.7921600121771917e-05,2.584259561899671e-07,5.943808446318144e-06,5.8591038396116346e-05,9.377841081459337e-08,0.0637583763794425
301,301,1.4988721659392468e-06,4.024687711989827e-07,1.3888932699046563e-05,1.283998063428271e-08,1.7629996307277906e-07,0.04210967562758264
302,302,0.868625283241272,0.0001565085694892,0.0007655647350475,0.0547389201819896,5.61710367037449e-05,0.6794502961310905
303,303,1.1476363397378009e-06,5.999613495077938e-05,0.0001689039636403,0.0003450736985541,0.0003439610882196,0.07164968760369504
304,304,6.654837098052369e-11,5.605294063570909e-05,8.451311259705108e-07,9.875485602606204e-07,2.3064592824084684e-05,0.03317077013838889
305,305,0.0001217997996718,0.0018428303301334,9.739093366079032e-05,0.0153796598315238,0.0493762530386447,0.18255383231933264
306,306,0.0045728785917162,0.0032413231674581,0.0001106889394577,0.0444433353841304,0.006495798472315,0.29457029968915127
307,307,5.044286695010669e-07,4.6648849227892705e-09,1.2324269960117817e-07,9.643160865380196e-07,2.829596633091569e-05,0.15593155946252932
308,308,0.9998015761375428,0.99997878074646,0.9999812841415404,0.9996198415756226,0.9997392296791076,0.984114840750237
309,309,0.8766812682151794,0.9895290732383728,0.2947841286659241,0.9517140984535216,0.9844768643379213,0.9149834338203644
310,310,8.848414290696383e-05,0.0534662753343582,0.0062972144223749,0.000347229768522,0.007266629487276,0.13314765673451026
311,311,0.8713061213493347,0.9957985281944276,0.951198935508728,0.9997521042823792,0.8844488263130188,0.9604989442453493
312,312,0.0008475124486722,0.0003493464901112,8.22115453047445e-06,0.0002250946272397,0.0002472220221534,0.09549637939473367
313,313,0.138531744480133,0.4871738851070404,0.4596780240535736,0.0051054321229457,0.0880331173539161,0.9690406367526657
314,314,0.0010390506358817,0.1486070603132248,0.0001083520692191,0.0453591011464595,0.0815745741128921,0.40716458781979087
315,315,0.0224546156823635,0.3553065061569214,0.0022440154571086,0.0363395623862743,0.0316282361745834,0.12612673976875907
316,316,0.5754690766334534,0.6977652311325073,0.5025545358657837,0.7444071173667908,0.986830711364746,0.8522100278875331
317,317,0.0501347817480564,0.0708432644605636,0.0894874259829521,0.9967100620269777,0.0889071226119995,0.8671905204281921
318,318,1.164924356089614e-06,6.313454650808126e-05,0.0001060771901393,4.100524893146939e-05,0.0001712980738375,0.08522110346867857
319,319,0.4787524342536926,0.9587995409965516,0.7831684350967407,0.891222357749939,0.7592188715934753,0.8990922614332196
320,320,0.3870941698551178,0.925098478794098,0.995999813079834,0.4211285710334778,0.9485427141189576,0.37867649801557346
321,321,0.0507233403623104,0.6005648374557495,0.8088712692260742,0.9306264519691468,0.9771897196769714,0.9756547031508478
322,322,0.0023657288402318,0.5216705799102783,0.8032783269882202,0.9807426929473876,0.0225315149873495,0.9198818118248081
323,323,0.0002253114798804,3.447896961006336e-05,0.0008370875730179,0.000111963985546,0.0003873849054798,0.033099353538913634
324,324,2.748750773662323e-07,9.7069947514683e-05,0.0002354925381951,0.0002343482192372,0.0001069538411684,0.037402575367588266
325,325,0.9621275067329408,0.0551484152674675,0.6544199585914612,0.2314881384372711,0.193441554903984,0.8933457449643811
326,326,0.0003281131212133,0.0053787818178534,0.0058055859990417,0.0055537763983011,5.941787821939215e-05,0.03517840306211605
327,327,0.1912674009799957,0.5890948176383972,0.4559207558631897,0.5886037349700928,0.4087354242801666,0.8874994447064009
328,328,9.04812040971592e-05,2.8569018013513414e-06,2.797492925310507e-06,2.423208934487775e-05,9.63580678217113e-05,0.05341099788960222
