layer,auc_mean,auc_std,auc_oof
0,0.5,0.0,0.5
1,0.7920762586721684,0.03683495428863853,0.7871561410306083
2,0.7809649828227686,0.02603945674980201,0.7783320418442463
3,0.7850182109760995,0.03479478318496797,0.7759008136381249
4,0.8081228866091361,0.04110888259803292,0.7969294846958543
5,0.8044183733869105,0.03925762237111907,0.7971716388996514
6,0.7872276751016664,0.03575411868703034,0.7764916698953894
7,0.7748779100440573,0.03466181757902433,0.7689558310732274
8,0.785792701654461,0.0386294355317272,0.769798527702441
9,0.7728015542092936,0.02786781680175209,0.7592309182487407
10,0.7973492785347096,0.034484790216716125,0.7796687330492058
11,0.776670550613353,0.03203595453602159,0.7612746997287874
12,0.7823988580778496,0.02900973317060629,0.7705346764819838
13,0.7718719675810023,0.043077040444091205,0.7584657109647422
14,0.7657882622032959,0.04024127223399825,0.7573324292909724
15,0.7694565007395042,0.033627964121916286,0.7586497481596282
16,0.7773197271443318,0.04218870822643419,0.7703312669507942
17,0.7747296128474772,0.03218207850772908,0.7672898101511041
18,0.7732572757891258,0.02871781029740663,0.764267725687718
19,0.7660852304002838,0.04917084040476962,0.7601898488957768
20,0.7865295202721079,0.05021567466890869,0.7744866330879504
21,0.7842163505227553,0.049800367450600014,0.7765013560635412
22,0.7993041729785592,0.0476943850492279,0.7845021309569935
23,0.7950139624339808,0.04163525381025376,0.7796106160402945
24,0.7883425835116753,0.042344225823125504,0.7700019372336304
25,0.8010104118929435,0.041122866844877703,0.779649360712902
26,0.7955807366486016,0.04036694335172593,0.7806567222006974
27,0.7991549515931137,0.04140050482742437,0.7859938008523829
28,0.7918359903052435,0.03233004830154106,0.7713676869430452
