pid,speaker,fold,seed,p_yes,p_yes_set,answer_mass,p_yes_tok,p_no_tok,top1_id,top1_p,audio_tok,dur_s,seq_len
300,300,4,1,0.07696083933115005,0.1822162418669167,0.995079293847084,4.128525233682012e-06,4.951596929458901e-05,2753,0.7979452610015869,18995,759.8001,19043
305,305,4,1,0.02262919954955578,0.05033960733102928,0.9959627240896225,1.155617269432696e-06,4.991190871805884e-05,2753,0.9403520822525024,22500,900.0,22548
310,310,4,1,0.021287351846694946,0.03738205655426949,0.9970656335353851,9.104113019020588e-07,4.185729630989954e-05,2753,0.9512346982955933,7445,297.8,7493
315,315,4,1,0.018264278769493103,0.03736216903820806,0.9969183504581451,8.87428313944838e-07,4.770076702698134e-05,2753,0.95665442943573,22500,900.0,22548
320,320,4,1,0.16026602685451508,0.2951223708727108,0.9942317008972168,9.580149708199315e-06,5.019639866077341e-05,2753,0.6918975710868835,6227,249.1,6275
325,325,4,1,0.30074557662010193,0.5306409569297532,0.9931921660900116,1.209373749588849e-05,2.8118778573116288e-05,9454,0.5215511918067932,13205,528.2,13253
330,330,4,1,0.10818894952535629,0.24496193744618205,0.995403990149498,6.556543212354882e-06,5.404616240411997e-05,2753,0.7449619770050049,4540,181.6,4588
335,335,4,1,0.03210070729255676,0.07157667786068674,0.9961511790752411,1.3815888451063074e-06,4.165761129115708e-05,2753,0.9175699353218079,11317,452.7001,11365
340,340,4,1,0.026759283617138863,0.039677490472552875,0.9977763034403324,1.1548162319741095e-06,4.200090916128829e-05,2753,0.9544983506202698,5107,204.2999,5155
346,346,4,1,0.9511421918869019,0.9707449157893157,0.9985567014664412,1.5960960809024982e-05,8.1987428757202e-07,9454,0.9556488394737244,17487,699.4999,17535
351,351,4,1,0.4843800961971283,0.7305562200697844,0.9906487464904785,2.4404440409853123e-05,2.5978391931857914e-05,9454,0.712129533290863,22500,900.0,22548
356,356,4,1,0.18010665476322174,0.36291454430805414,0.988778680562973,8.346028153027873e-06,3.79933335352689e-05,2753,0.621900737285614,14787,591.4999,14835
361,361,4,1,0.01342825498431921,0.02444603611410564,0.9981028642505407,4.669759334774426e-07,3.430864671827294e-05,2753,0.9703357815742493,9945,397.8001,9993
366,366,4,1,0.008187909610569477,0.013214616102743172,0.9984996216371655,2.768017850485194e-07,3.3529355278005823e-05,2753,0.9783974885940552,21177,847.1,21225
371,371,4,1,0.3106943964958191,0.5915326180012007,0.9919829368591309,9.984882126445882e-06,2.215242784586735e-05,9454,0.5794427394866943,7745,309.8001,7793
376,376,4,1,0.7431679368019104,0.8674797392499771,0.9960112422704697,1.9633545889519155e-05,6.785170626244508e-06,9454,0.8335837721824646,15390,615.6,15438
