layer,auc_mean,auc_std,auc_oof
0,0.8504157960020331,0.07741890744797285,0.8361135302918649
1,0.8627337879834741,0.0768144303955059,0.8506038027040238
2,0.8789632161747901,0.08074025789326723,0.8689411928173904
3,0.8776963802756603,0.07109013650081017,0.8649762175922825
4,0.8932878779573112,0.07005532512431409,0.8839128201692682
5,0.8930109347452356,0.07250367518279202,0.8827317637192361
6,0.8999293649298995,0.07265173470513697,0.8891196415146304
7,0.9008244637784433,0.07128422224117402,0.8873753501609065
8,0.9091167551011174,0.06930893048436416,0.8967754181460887
9,0.9133801399826753,0.06658449315498598,0.9033741988789888
10,0.9228430703872581,0.07043908078903079,0.9143163395189924
11,0.9194663805412461,0.05825433304848385,0.9118959181597354
12,0.9190246129423502,0.05426418799706937,0.9115249771108282
13,0.923843715651272,0.05359437520975112,0.9170667619451702
14,0.9185618077678267,0.04785836221172028,0.9112681717692771
15,0.9288949794158491,0.047055719181891206,0.9247758846137623
16,0.9260559509441031,0.04173795680146041,0.9231705410776891
17,0.9308022595149602,0.04162106798450198,0.9271342756972824
18,0.9305319364833327,0.04206077360221213,0.9282917606425344
19,0.9325821833565403,0.038382113398199885,0.931390793218354
20,0.9320869483156715,0.03665696329230308,0.9314962446871069
21,0.930993491769517,0.03133818525584159,0.9320048929481501
22,0.9312707071472024,0.03399082619233801,0.933187190003697
23,0.9294625400242849,0.029808263096040347,0.930547181468331
24,0.9317245107123442,0.03510957667771935,0.9340680199191621
25,0.9310814705534092,0.033483648990240394,0.9343149004165954
26,0.923953263792406,0.03601101355263971,0.9271020199538991
27,0.9305916364169002,0.03315495972868792,0.9308833855628255
28,0.9234550232074412,0.03577931010193549,0.9251753595895085
29,0.923152544555163,0.03594874784404463,0.9247882906689097
30,0.9252058784291292,0.038283721680573694,0.9269519066866156
31,0.9184658048654575,0.03508182242214685,0.9200764709239285
