layer,auc_mean,auc_std,auc_oof
0,0.6881828877875712,0.052591684134152425,0.6842599767531965
1,0.6754944818639096,0.03858591578621968,0.6721522665633475
2,0.6592262682685203,0.048411186727773406,0.6519759783029834
3,0.6711603080169349,0.04738937953455842,0.6644808213870592
4,0.6817247768176029,0.047347959145851666,0.6739829523440528
5,0.698737127329365,0.05916741187927793,0.6855191786129408
6,0.697802999950674,0.053032646612517026,0.6898876404494382
7,0.7192784503388582,0.032833311339801094,0.7175125920185974
8,0.7306889105809695,0.03952733596738768,0.7317706315381636
9,0.7149512916030916,0.04673663641155326,0.7134250290585045
10,0.735660506138311,0.04964384412981139,0.7388027896164278
11,0.7280512378070432,0.048683404246215325,0.7254165052305307
12,0.7281723068007403,0.05524652911324704,0.7163502518403719
13,0.7464395980092269,0.05030142300615312,0.739907012785742
14,0.7327443211511133,0.06257348180392518,0.7320612165827198
15,0.7641116253850291,0.0520123642149104,0.7581557535838822
16,0.7763422822616726,0.057397937244324855,0.7672994963192561
17,0.7717050084004381,0.05604706375458014,0.7624564122433165
18,0.7738338674363578,0.050449782231673096,0.761778380472685
19,0.7866985184570666,0.062316209515211225,0.7765497869043007
20,0.7780943478322689,0.04470738770298033,0.7683262301433553
21,0.8050765721926496,0.040931905434193505,0.7968229368461837
22,0.8071522720502001,0.042839187861677466,0.7967067028283612
23,0.8140669270882309,0.04915224316940129,0.803370786516854
24,0.80368455967653,0.04764274293522526,0.7951375435877567
25,0.8066628078666586,0.03509799344434203,0.7959414955443627
26,0.8073888249289185,0.01768752926088412,0.7992251065478497
27,0.8193281458332293,0.024924675146026972,0.8081944982564897
28,0.8056840849717941,0.02357541798192547,0.7924447888415342
29,0.8018271515007536,0.03420585459419395,0.7888802789616428
30,0.8060671299852968,0.03682694978136521,0.7946726075164665
31,0.8069384799664739,0.0273999672939426,0.7908368849283224
