layer,auc_mean,auc_std,auc_oof
0,0.6895673000270806,0.02583030024769711,0.6899457574583494
1,0.6624399552441844,0.03772616553317088,0.6779736536226268
2,0.6646055597229074,0.03245589965894651,0.6789616427741185
3,0.6801598951783324,0.03858735869643216,0.6807438977140643
4,0.6999896898975063,0.026766230644427087,0.6937621077101899
5,0.7063008138624625,0.04625490380879609,0.7077295621851996
6,0.709272992496061,0.039257934429370075,0.7119527314994188
7,0.7185216364564322,0.042123620198972214,0.7214354901201085
8,0.7548580130610154,0.04519876014102749,0.7649748159628051
9,0.7422012930959752,0.03610142253495573,0.755211158465711
10,0.764882949924813,0.046598396123325996,0.7789422704378148
11,0.7686744939562317,0.053559097734880816,0.7751259201859744
12,0.7682195482429874,0.054066358730591915,0.7699922510654784
13,0.7851951762559264,0.0526159308102425,0.7872239442076714
14,0.777298381343461,0.04546416423799636,0.7831073227431228
15,0.797313248159836,0.047535462473593484,0.7944401394808213
16,0.797521387566918,0.04638680176303157,0.7966485858194498
17,0.7988996370010615,0.03917376930996078,0.7930453312669508
18,0.8080473256680566,0.04251896339266793,0.7974815962805115
19,0.8043235296277089,0.028417281548812772,0.7953893839597055
20,0.80084552232109,0.02336890239778643,0.7898682681131344
21,0.808808055100517,0.020568027215074204,0.8062572646261139
22,0.8050509918212528,0.02346540950543672,0.7990895001937234
23,0.8191569397644839,0.03098095672466629,0.8076617590081365
24,0.8133235885596617,0.03223854936690364,0.8033514141805502
25,0.8118460978725162,0.030501607884185294,0.8085819449825649
26,0.8234465461694613,0.0332445572515313,0.8125920185974429
27,0.8376219256610222,0.02335001773518866,0.8271987601704764
28,0.8226963398723042,0.02619387647823947,0.810906625339016
29,0.8061853623448437,0.03718017679573287,0.7943626501356064
30,0.8152951253959912,0.04430674058169001,0.7978690430065865
31,0.8132282476278302,0.03811956997546998,0.8001937233630375
