layer,auc_mean,auc_std,auc_oof
0,0.6882110966077569,0.05312939443832342,0.6842406044168926
1,0.6753020519875031,0.03881069715591734,0.6721522665633475
2,0.659235779931981,0.04852224122804648,0.6519759783029833
3,0.6712560147597262,0.047381852478792806,0.6646939170864007
4,0.6818322863387567,0.047926107924425684,0.6740023246803565
5,0.698640275029123,0.059139099607767184,0.685344827586207
6,0.6977164403841818,0.05316162516156451,0.6898488957768307
7,0.7196423852901124,0.033297603559233134,0.717551336691205
8,0.7309911866650521,0.040230217754730714,0.7318481208833787
9,0.7140487086344012,0.04633077032797757,0.7133765982177451
10,0.7354389096541196,0.049872157966900116,0.7391127469972878
11,0.7277520296564478,0.04871771669614813,0.7253874467260751
12,0.7287622010186892,0.05502257963942873,0.7165633475397134
13,0.7465370638961664,0.05041338855240719,0.7399263851220457
14,0.73284646239016,0.06221371897215253,0.7320805889190237
15,0.7645800583867908,0.05183618071262355,0.7583688492832237
16,0.7764097801842782,0.05699550500422386,0.76747384734599
17,0.77200368458028,0.05637509143965232,0.7626501356063542
18,0.7734981650806307,0.05066000159948788,0.7616137156141031
19,0.7872768452171875,0.06233362020167289,0.7764626113909338
20,0.777414706181432,0.0444495470796737,0.7679097249128246
21,0.8052667469984776,0.04107553159530364,0.7969779155366137
22,0.8065523794760784,0.04278267781407075,0.7965710964742349
23,0.8138703538304707,0.04925101144610011,0.8033901588531577
24,0.8036950992371743,0.04798933557717307,0.794711352189074
25,0.8057456711225971,0.034762546289379956,0.7956799690042619
26,0.8073905955794265,0.017687641849055868,0.7987407981402558
27,0.8194728515048674,0.02492564431285548,0.8083010461061604
28,0.8057655230830735,0.02360695673735964,0.7927547462223945
29,0.8019324082239706,0.03428790315642898,0.7887059279349089
30,0.8063547706780643,0.03665617525932952,0.7945370011623402
31,0.8068432691501128,0.027340626192601126,0.7908175125920186
