layer,auc_mean,auc_std,auc_oof
0,0.7817780218627755,0.035622033541456516,0.7668926772568772
1,0.7898225497031629,0.03489935603144684,0.7728981015110422
2,0.7902014609221222,0.03781181739029872,0.7745447500968616
3,0.8076195292306874,0.04059785121166075,0.7930550174351026
4,0.8080876355622839,0.03944869472194548,0.7911468423091825
5,0.8023446284796678,0.04092473262692384,0.787504843084076
6,0.797862271823601,0.039764408559124574,0.7804533126695079
7,0.8157584696322259,0.03315532126044726,0.8045524990313832
8,0.8239860904601468,0.029067524195694014,0.8097345989926386
9,0.8466697511196701,0.029255409318304584,0.8317222006974041
10,0.8490323498592538,0.029870416578582033,0.8318287485470748
11,0.8472879946414892,0.025244228523658912,0.830453312669508
12,0.8445480244270278,0.02715737855936495,0.8291747384734599
13,0.84067283389863,0.030267949456576147,0.8225106547849671
14,0.8271673599882732,0.03011001378776924,0.8135025184037195
15,0.8211332680490425,0.028302161693871297,0.8058310732274312
16,0.8308064217809239,0.03108040360407727,0.8130375823324293
17,0.8283072977242083,0.032980395122548696,0.81474234792716
18,0.8273638541672469,0.0241343885657058,0.8127857419604805
19,0.829908133779884,0.023644686118609183,0.8160790391321193
20,0.825707224473773,0.021118584575709722,0.8113618752421542
21,0.8267569293204721,0.027168315055609897,0.8134250290585044
22,0.8387480285184965,0.023688044872864935,0.8275474622239442
23,0.8331611149919608,0.02898089600905241,0.8225687717938783
24,0.8435302175561242,0.03338859043521843,0.8302595893064704
25,0.8457584308950109,0.027717859057788844,0.8330976365749709
26,0.8468694645546917,0.029171898745588103,0.8352867105772956
27,0.8528790700928084,0.027166066833752632,0.8396358000774894
28,0.8365856659448843,0.0226265259602649,0.8253390158853158
