layer,auc_mean,auc_std,auc_oof
0,0.5803488372093023,0.08827168238150959,0.5774249673771205
1,0.5720542635658914,0.07690478849590672,0.5662606930549514
2,0.6151937984496124,0.0825925829813782,0.6112802667826591
3,0.6025038759689922,0.09057751133566228,0.593156444831086
4,0.582325581395349,0.0776631380194673,0.5788748731332464
5,0.5948217054263566,0.07617309080794464,0.5843120197187183
6,0.6005581395348838,0.04761289027641073,0.5927214731042483
7,0.586922480620155,0.051354852098750056,0.5767725097868639
8,0.5818294573643412,0.04539455986945176,0.5758300710453821
9,0.6001317829457365,0.05183308624805392,0.5956937799043063
10,0.6224883720930233,0.044764890695454876,0.6199797013194142
11,0.611139534883721,0.037697393065086224,0.6137451065680731
12,0.6156201550387597,0.04254493518769999,0.6181673191242568
13,0.6241627906976743,0.0456018885535354,0.6196897201681891
14,0.6147131782945736,0.04343901080130015,0.6108452950558214
15,0.6193410852713178,0.060388014845654384,0.6084529505582138
16,0.6505581395348837,0.06564904605370556,0.6425982311149776
17,0.6698604651162791,0.05562218130982135,0.664274322169059
18,0.6742868217054263,0.02225769718162905,0.6707264027838191
19,0.6702325581395349,0.02683683536163737,0.6645643033202842
20,0.656705426356589,0.048227858407178685,0.6505727127736697
21,0.6652093023255814,0.0376740804527524,0.6641293315934464
22,0.6872558139534883,0.0357327462826695,0.6839205451645644
23,0.6645038759689922,0.044840900166530195,0.660577062490938
24,0.6593023255813953,0.04409690450541762,0.6572422792518486
25,0.6616899224806202,0.039667853602867946,0.6615919965202262
26,0.6063953488372094,0.050767760861949784,0.6062780919240249
27,0.5990155038759689,0.0491015951740766,0.5964912280701755
28,0.6096744186046511,0.04280980362137387,0.6017833840800348
29,0.585170542635659,0.04302233115844136,0.5743076700014499
30,0.5872558139534882,0.03938148839883917,0.5732927359721618
31,0.5893333333333333,0.0562994944465348,0.5809772364796288
