300	6a1798fcd21152d9d6157abb27fa803f00fec99a758045b059ffa68c82963339	279811302
302	be16f33c26d292c35e07848e4e58da8916fa40e789f93884ba252c22d95ac524	306492754
301	45666c483daf008da13f5187a715fd8df9e5473019e98c3379e7b970bc0a1077	375180756
304	ab059285fe90a0b6588fe258ddc42cd8e82c980bf203cb6893f6bb0dceaba787	354185717
303	300e4ff96b1e8d9b37fd92d43f7ebdd44ff8cb28b1e4cbaa55e31c4e24acf3f3	410473659
306	de039d5172b2bbd8558eb9ef88d70a73f218d71769ffce249e03cee9b0240243	351295413
305	f3349c369eecc3f83280f94f6c20e391072463813324a7a89126fc2ddb641371	745599219
309	32a9ce16a80b7ea6d72edc1e651f59c705b3fe82686d4b803c85160fb4a88879	313544411
310	0f93be272f56ae5cc74678074a14ae57f590277e93bc810a1b1826f08bbdf65c	296179113
308	047895050a4b29dbf008d947e842e709978a7ee1e18235e1a8eb1e25959534ae	388852775
307	ac305a099e94a1a8297e2a28680723dc0d05fa99847ad1d31e071ddd49cc0179	557307456
311	7372bb1ebef860f5c9079de171f172dceeed1e176bb494262e8969669642b73e	357424137
312	1ab0a6d33f567294ae117f22126a13dc56702d36165e5812db49cdf338dcc085	353381693
313	d00c27a1f4bd0267aa11f8d7f379cc773dac88743e77eca34b341123b8438d39	316985384
315	2661f98996220736784b9a5f4f5aa2b42a79eafb2f5307d80abff70247a6f37a	376357879
316	84e28034284d89a45133bad8dbe94aed67236d17a7decf91b66442e4e4963c59	387632374
318	3193facf4027af21920f315e29f08caa1589c1064fd4f21d591b7ee16e10278e	256192728
319	d99d199ed12adc6f47ed6cc4378897e3ee793b276728ee0fd4eab02c993f3900	243758337
317	8d394c097ce6526003a7ee3c9f3e12adee647b8d2b419be981965f69d6c479fa	361791240
314	089dc58cef393ed2cc6380c2f2aa517abb059d1f0422c45c2cbb6887f112c7c4	694574862
320	5ccc01c3074a6e4bd26ad82f54ddf776fa284d099af930d63d0d16badc1e0c27	353296001
321	b48cdfa4abc6dafa2b20b95df944ce943ecd456e8bf277704b885202392dea37	364738320
324	fa7f3a171f07e3a937c0c5dcf5ca5f65edf51731b0381c05fa074d3ac06224e7	307915298
323	b64610e78344a24853379578305a56619df8d7a1a450b1a5883760bdc7185581	357728162
322	deefeb24aab99693c89c3e21a746ffc9e12b5c5a7567aa1a7a7cb5616d430dab	400962223
326	094f40cf1446e1677ab5a0302e1fe6eb0fdabfbe54f8022c205e6e56cda8f7a0	254794622
325	44205f54c5a764fff733bc473d94197cf69bc6ab75a8868bca36cdfbb6ffd71d	395406353
327	9503d290f38cb897d09bf9a01e751635c6b891ea2b80ded0c449473b822f98c1	306996549
329	c359fdd420116a091dd5ba9a230568c3054fc5c5ddee7aeb4d715cb8f5a20b89	307023851
328	80a94d11628b51f3d38f6d7416aa397ae091d2c7835dccacd161dd8e7e2a99e4	397558808
330	c72370466201b47052c815e6c41b16f37d5c9ef232d71c2ff5eb0d3dc98b4423	319650683
331	47fef5983cab949048f861fc7f7b6022ba88503149ed076ee559d7699a0ab010	384927274
332	5fc6bc9ba9ae72ffaf7dfdf9ea0e67b37645b21df6853b8268a28e44c628580e	391285866
333	1414d2b3a7110cc2cfefcf06777d5573338d2737c7449c7e2d829336396b739d	431319143
334	00f7fb02497158395d0fabbc7b6d4eb903352ea43989e7ddd6d18943784753d2	416510750
335	5ff3566b825635355e7adc5693ba08ef2b0986ae103452d52f8d9150946b1f19	352169202
338	40c08f5e6bf78322edd5e26555b94d7255ea0275c4c89cda5a28c9e687e311af	266483268
336	a40c155ac665d77b6780720e23580ac0507d39746b45bf988a39a0024852ba38	416235570
340	17ea07897c3b0eb2b3d7143a5f6dc9985860483a2a59fbe5ac56313d7628e012	260093164
339	fc0c596a76a24eb2aaaca6783539c9cb4ca1c8c3f8123b3f6abc97e98fd7308b	340613935
341	1747130d683b9db72de279ac06bf78edf33346c1ef9d4c025120c67021c4f2af	377601050
343	7bb6c0b8975a9c827d10f38bf8b2cd6708f565d67bb49f2cc111e359d0e183bd	368039925
345	05cd344c98cf5eaa86c11ce0bb875b07c221bae6e7ceb3083bb83f2cab823c44	327298047
344	1d791a0add2326d8e4e04f583b3a9c9385400c764d84591a17ef218fdd1c0f68	436311548
337	ad8a6136b6dfeb720b3ae0e55dc1f4f6f28d98e48ec2886d3a7ad6020b02bd99	838902030
347	1888fb35f2b2d742b565c06f95ce197df41d23eef6d759a961b59328a5ca1c6e	259323698
348	d4562f959626fe8dcabe904c1f2826ac480884574b654b150518e42cf08ab379	324361150
346	cf417e65201c70f5bcff3cefc8ce897e33cd27c3458d4c49e67b59e6287c4438	541848754
351	6526ff844e12a04fdf4cd60a448d2550065b21e1faceb89ee05c8eddf7f152e6	348998176
350	fb829939187bb0cb75fc4f23074c8e8c04a8dab4e1033ac5f71fbafbe2fec9ca	394435703
352	d1da1c25bf6b03f258b5ac84506ecc0734eb01cc1db4511faac498a66d2236c5	341927950
354	7f8e6e4c2c526289bca265cc22041c847ecbdd4ae4e1348ce869b9375b7e3fb1	254171642
353	c430b49c79de6d3d1d27928340caa87bb882ceace9e6511191eb44150a446ce6	348951822
349	939eeccacfb6016757e5964557fc7565d76bc7df79e41e1e8f0f5e16d634478f	536511604
357	3f9a4cbc9e82a340c8f106ef4a5bd4fb25d3fd7d9d6629ee947dd6c7cc285859	169903234
355	d95643e1322ae9e3ed6b925afc4cb91fea12fdad3e031bbdc8ff01935dd397e4	258087082
358	de7e1e6de24be982ce6e86f5c15b2e07a1305ff7cb50fad644f15e3d758770ea	274919357
360	a43717159ea4fcf4b2abb5bf97ebd23be5c2c5a4b327ce34877464202b4543c8	192965942
