layer,auc_mean,auc_std,auc_oof
0,0.606063040603386,0.09294442006332465,0.5951863128896622
1,0.59571506933474,0.06950584164211154,0.5870668406553573
2,0.6402603161843998,0.09812412529707397,0.6302015369001015
3,0.6261840283705241,0.08826505836375437,0.6135276207046543
4,0.6417842872678925,0.08643436298070392,0.6344787588806727
5,0.6581356523515332,0.09662049784522413,0.6374510656807307
6,0.6359316716437333,0.0973212426372936,0.6209946353487024
7,0.6213643777897193,0.08308044041802856,0.6106278091924024
8,0.6292260030651764,0.0775715278634714,0.6240394374365666
9,0.6426516180053562,0.08592118036287745,0.6358561693489924
10,0.644777132769152,0.07968747113138377,0.6311439756415832
11,0.6160740899802237,0.08299380071834668,0.6075105118167319
12,0.6068729795260865,0.0765517913061412,0.5997535160214585
13,0.6143208171104817,0.06249324278721734,0.6067130636508626
14,0.5909697847095302,0.07346819333741754,0.5827896186747861
15,0.6213375090454207,0.051971004566972366,0.6080904741191823
16,0.6260902867783875,0.06631806227419508,0.6246193997390169
17,0.6282468435601704,0.0518933329944581,0.6298390604610701
18,0.6321636142257021,0.05543049530159758,0.625126866753661
19,0.6433190556593409,0.06695246997896287,0.646440481368711
20,0.6342655786249545,0.05653432761518719,0.6317239379440336
21,0.6566031580215772,0.0683038883747019,0.6554298970566912
22,0.6391120962533587,0.06797204801182209,0.6371610845295056
23,0.6323409818114577,0.05949484302731225,0.635276207046542
24,0.6555775442904168,0.06779199488840228,0.6520951138176019
25,0.6482023696605459,0.07734428486504855,0.6514426562273452
26,0.6228237878384203,0.06824816389821246,0.6311439756415833
27,0.6284385261957748,0.07588691967915295,0.6302015369001015
28,0.6433678180021614,0.05259232035787742,0.637523560968537
29,0.5981347667473471,0.06335310504987629,0.5998260113092648
30,0.5805620727280811,0.0678244928069287,0.5810497317674352
31,0.6164146396569776,0.07150279252116687,0.6155574887632304
