layer,auc_mean,auc_std,auc_oof
0,0.6595891472868216,0.06342044998542336,0.6640568363056402
1,0.6592403100775194,0.04909762364960218,0.6686240394374365
2,0.6439302325581396,0.05571790616133366,0.654849934754241
3,0.6366356589147287,0.05291792430110044,0.6307090039147455
4,0.635,0.04792933674519276,0.6370885892416993
5,0.6685658914728683,0.03821600074023141,0.6602870813397129
6,0.638077519379845,0.05205612849984295,0.6427432216905901
7,0.6026356589147286,0.05107161831883207,0.6073655212411193
8,0.6302945736434109,0.05276999673806918,0.6248368856024359
9,0.635,0.07423290785019918,0.6246193997390169
10,0.6380077519379845,0.059128862177512814,0.6391184573002755
11,0.6020697674418605,0.047156024467623736,0.5958387704799188
12,0.6105348837209303,0.05417030967766273,0.6033057851239669
13,0.6115891472868217,0.07636538728676893,0.6030882992605481
14,0.6032945736434108,0.08308815564252489,0.5935914165579237
15,0.5846899224806201,0.05811963483719212,0.5855444396114252
16,0.5706511627906975,0.03417110538514365,0.5716978396404234
17,0.5753720930232559,0.037698253856770746,0.5733652312599681
18,0.5716511627906977,0.04784357461303348,0.5720603160794548
19,0.5349069767441861,0.05609480158819031,0.5308829926054807
20,0.5422945736434108,0.09438701690273982,0.53617514861534
21,0.5520077519379845,0.07044461372701855,0.5395824271422358
22,0.5399767441860466,0.06747098898716807,0.524285921415108
23,0.5353488372093023,0.07799722876006009,0.5390024648397854
24,0.5257364341085271,0.08042373209503213,0.52131361461505
25,0.5461395348837209,0.08271077930015627,0.5442221255618385
26,0.5038139534883721,0.10398050565445659,0.5105843120197188
27,0.537093023255814,0.08499513413220945,0.5415397999130056
28,0.5041627906976744,0.09379234908728354,0.5142815716978396
29,0.521031007751938,0.08238164925300907,0.5282731622444541
30,0.5108914728682171,0.10305678959145091,0.5179063360881543
31,0.47743410852713175,0.07626113893996815,0.4814412063215891
