layer,auc_mean,auc_std,auc_oof
0,0.6597630452405858,0.03624297485864199,0.6388284761490504
1,0.6460315720594975,0.025956364312011385,0.6307814992025519
2,0.6159525899675244,0.05789567726492366,0.5975061620994635
3,0.5985383127387942,0.027499003810174623,0.5856169348992316
4,0.5942324524424559,0.025550283602044567,0.5848919820211687
5,0.6425586446543089,0.03393458617629687,0.6360736552124112
6,0.5951821141073956,0.016774096044205725,0.5954762940408874
7,0.593911427287585,0.026856207417602522,0.5925764825286356
8,0.6141681878209873,0.03389158096264372,0.6026533275337103
9,0.5778124406727212,0.04565437357234175,0.5727127736697115
10,0.605177179730873,0.04618000557622035,0.5956937799043062
11,0.5575264457117792,0.046718515270296475,0.537407568508047
12,0.5622026683838037,0.05551355154290241,0.5443671161374511
13,0.5859398718508176,0.04541764361351517,0.568145570537915
14,0.575758456074451,0.05396154996622917,0.5598086124401914
15,0.5675953555558952,0.04792757738956578,0.5584312019718719
16,0.5557865946404348,0.08315094121769552,0.5377700449470785
17,0.5729156599711904,0.06709682096410327,0.5512541684790488
18,0.538125831396924,0.07092048353827331,0.5192837465564738
19,0.5043995772257425,0.06607454239313768,0.5005799623024504
20,0.500933133755957,0.08044407422942246,0.5003624764390314
21,0.5233197224863043,0.06802674461410443,0.5147890387124836
22,0.49276725222647233,0.07262603776809883,0.498767580107293
23,0.5010408050654698,0.05549145621984402,0.49405538639988406
24,0.48582918526471514,0.07170964366863364,0.4768740031897926
25,0.5179479047730714,0.06407337389937577,0.5114542554733942
26,0.4983176941128934,0.0803106224756548,0.483906046107003
27,0.4972003827665789,0.06656627308300192,0.48666086704364214
28,0.4639434483372792,0.07591136410389417,0.4687545309554879
29,0.4612344291368379,0.08005492127502427,0.456140350877193
30,0.4574774667974449,0.0900385864671808,0.4535305205161665
31,0.4000242165613046,0.0841242771997402,0.3935044222125562
