layer,auc_mean,auc_std,auc_oof
0,0.6602558139534883,0.0625036101355046,0.6642018268812527
1,0.6592403100775194,0.04909762364960218,0.6686240394374365
2,0.6435426356589147,0.055848092487829674,0.6548499347542409
3,0.6366356589147287,0.05301232604156318,0.6302740321879077
4,0.6353333333333333,0.045948886409246804,0.637523560968537
5,0.6685658914728683,0.038646003816188816,0.6602870813397129
6,0.6374108527131782,0.0520833058950712,0.6423807452515587
7,0.6025813953488373,0.05037749212930699,0.6070755400898941
8,0.632015503875969,0.05198407650505614,0.6259243149195302
9,0.6356666666666666,0.07380960602272238,0.6244744091634044
10,0.6394496124031008,0.05776685931790478,0.6394084384515005
11,0.6030155038759689,0.04625236786978248,0.5960562563433377
12,0.6102558139534884,0.055243758418304915,0.6028708133971292
13,0.611922480620155,0.0759747885781146,0.6034507756995796
14,0.6026279069767442,0.08213802340285731,0.5936639118457301
15,0.5850232558139534,0.058020004258678155,0.5857619254748441
16,0.5710387596899226,0.03475834834800147,0.5716978396404233
17,0.5750387596899225,0.037795734110824535,0.5732927359721618
18,0.571984496124031,0.04737585594433883,0.5722778019428737
19,0.5356821705426357,0.056609010000355564,0.5313179643323184
20,0.5426279069767441,0.09400969997016403,0.5366101203421777
21,0.5512325581395349,0.06914529840364163,0.5393649412788168
22,0.5395891472868216,0.06674373407368417,0.5242134261273017
23,0.5353488372093023,0.07799722876006007,0.5387849789763666
24,0.5249612403100775,0.07975934297183375,0.5209511381760186
25,0.5461937984496124,0.08337930010401977,0.5440046396984197
26,0.5038139534883721,0.10398050565445661,0.5109467884587502
27,0.5363178294573643,0.08514435932793825,0.5412498187617805
28,0.5038837209302325,0.09382750655067894,0.5147165434246774
29,0.5210310077519379,0.08238164925300911,0.5282731622444541
30,0.5116124031007752,0.10277858558078695,0.517833840800348
31,0.4767674418604651,0.07581194651835386,0.4812962157459765
