layer,auc_mean,auc_std,auc_oof
0,0.6006511627906976,0.12040004378170158,0.5885892416992895
1,0.5761705426356589,0.09814605707168696,0.574597651152675
2,0.6368372093023256,0.08001104725118047,0.6274467159634624
3,0.6043875968992247,0.09461386360416006,0.5980136291141076
4,0.6101472868217054,0.0855728720056296,0.6093953892996956
5,0.611984496124031,0.06015754809758617,0.6089604175728578
6,0.6073720930232558,0.05480916409216127,0.6039582427142235
7,0.5865968992248062,0.05275444349260688,0.5789473684210525
8,0.6003488372093024,0.05331984460758138,0.5967812092214007
9,0.6280852713178294,0.0487718376310007,0.6172248803827752
10,0.6332403100775194,0.04974653380028321,0.6382485138466001
11,0.623937984496124,0.03497787122270194,0.6217195882267652
12,0.6209147286821705,0.04804085930966832,0.6190372625779325
13,0.6260232558139535,0.04269030747162773,0.6270842395244308
14,0.6143023255813953,0.0569860246621087,0.6112802667826591
15,0.6265038759689923,0.0534882058193124,0.6219370740901842
16,0.6496821705426357,0.05816279844651238,0.6452080614760041
17,0.6461860465116279,0.05917123678193612,0.6473829201101928
18,0.6821472868217053,0.03483030880761636,0.6765260258083223
19,0.6968527131782946,0.05085244375046798,0.6911700739451936
20,0.6708914728682169,0.06102461278191269,0.6665216760910542
21,0.6934031007751937,0.06471694829355369,0.6921850079744816
22,0.6826124031007752,0.06423246458482056,0.6813107148035378
23,0.6708992248062015,0.06381282345825232,0.671741336813107
24,0.6729767441860466,0.0809875921652847,0.6736262142960707
25,0.656968992248062,0.07459346543116864,0.6616644918080324
26,0.6332248062015503,0.09881580677224062,0.6359286646367986
27,0.6225503875968992,0.11436968345553959,0.6292590981586197
28,0.6129844961240309,0.09384355376571377,0.6140350877192982
29,0.603798449612403,0.08264076732759516,0.6056256343337684
30,0.5662403100775194,0.11682464773072854,0.568870523415978
31,0.6233875968992248,0.12058877354276812,0.6172248803827751
